"Orbit","pattern","SQI","qcost","Bit String","# literals","Group","Group Size","Sig","Number sig","Literal sig","ep","held","locked","transfer","#ep=1","#ep=0","#held=1","#held=0","#locked=1","#locked=0","#transfer=1","#transfer=0","#forall","#exists"
"1913","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | NODE0 = NODE1","10","-------00-000-1-----1-----------------------","8","341","10","0510100020","0510100020","e0h1l1","-------00-000-","1-","----1---------","--------------","0","5","1","0","1","0","0","0","2","0"
"1914","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch6(NODE0) | NODE0 = NODE1","10","------000-00--1-----1-----------------------","8","341","10","0510100020","0510100020","e0h1l1","------000-00--","1-","----1---------","--------------","0","5","1","0","1","0","0","0","2","0"
"1915","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","10","-------00-00--1-----1------0----------------","8","334","40","0410110020","0410110020","e0h1l1l0","-------00-00--","1-","----1------0--","--------------","0","4","1","0","1","1","0","0","2","0"
"1916","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | locked_epoch6(NODE0) | NODE0 = NODE1","10","-------00-00--1-----1-------0---------------","8","334","40","0410110020","0410110020","e0h1l1l0","-------00-00--","1-","----1-------0-","--------------","0","4","1","0","1","1","0","0","2","0"
"1917","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch5(NODE0) | ep_epoch6(NODE0) | NODE0 = NODE1","10","-----0000-0---1-----1-----------------------","8","341","10","0510100020","0510100020","e0h1l1","-----0000-0---","1-","----1---------","--------------","0","5","1","0","1","0","0","0","2","0"
"1918","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch5(NODE0) | locked_epoch6(NODE0) | NODE0 = NODE1","10","-----0-00-0---1-----1-------0---------------","8","334","40","0410110020","0410110020","e0h1l1l0","-----0-00-0---","1-","----1-------0-","--------------","0","4","1","0","1","1","0","0","2","0"
"1919","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch5(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","10","-------00-0-0-1-----1----0------------------","8","334","40","0410110020","0410110020","e0h1l1l0","-------00-0-0-","1-","----1----0----","--------------","0","4","1","0","1","1","0","0","2","0"
"1920","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch5(NODE1) | locked_epoch5(NODE0) | NODE0 = NODE1","10","-------00-0-0-1-----1-----0-----------------","8","334","40","0410110020","0410110020","e0h1l1l0","-------00-0-0-","1-","----1-----0---","--------------","0","4","1","0","1","1","0","0","2","0"
"1921","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch6(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","10","------000-0---1-----1----0------------------","8","334","40","0410110020","0410110020","e0h1l1l0","------000-0---","1-","----1----0----","--------------","0","4","1","0","1","1","0","0","2","0"
"1922","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch6(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","10","------000-0---1-----1-----0-----------------","8","334","40","0410110020","0410110020","e0h1l1l0","------000-0---","1-","----1-----0---","--------------","0","4","1","0","1","1","0","0","2","0"
"1923","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch4(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","10","-------00-0---1-----1----0-0----------------","8","324","49","0310120020","0310120020","e0h1l1l0","-------00-0---","1-","----1----0-0--","--------------","0","3","1","0","1","2","0","0","2","0"
"1924","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch4(NODE1) | locked_epoch6(NODE0) | NODE0 = NODE1","10","-------00-0---1-----1----0--0---------------","8","324","49","0310120020","0310120020","e0h1l1l0","-------00-0---","1-","----1----0--0-","--------------","0","3","1","0","1","2","0","0","2","0"
"1925","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | NODE0 = NODE1","10","-------00-0---1-----1-----00----------------","8","324","49","0310120020","0310120020","e0h1l1l0","-------00-0---","1-","----1-----00--","--------------","0","3","1","0","1","2","0","0","2","0"
"1926","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch5(NODE0) | locked_epoch6(NODE0) | NODE0 = NODE1","10","-------00-0---1-----1-----0-0---------------","8","324","49","0310120020","0310120020","e0h1l1l0","-------00-0---","1-","----1-----0-0-","--------------","0","3","1","0","1","2","0","0","2","0"
"1927","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | ep_epoch6(NODE0) | NODE0 = NODE1","10","----00000-----1-----1-----------------------","8","341","10","0510100020","0510100020","e0h1l1","----00000-----","1-","----1---------","--------------","0","5","1","0","1","0","0","0","2","0"
"1928","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | locked_epoch6(NODE0) | NODE0 = NODE1","10","----00-00-----1-----1-------0---------------","8","334","40","0410110020","0410110020","e0h1l1l0","----00-00-----","1-","----1-------0-","--------------","0","4","1","0","1","1","0","0","2","0"
"1929","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE0) | ep_epoch5(NODE1) | locked_epoch5(NODE0) | NODE0 = NODE1","10","----0--00---0-1-----1-----0-----------------","8","334","40","0410110020","0410110020","e0h1l1l0","----0--00---0-","1-","----1-----0---","--------------","0","4","1","0","1","1","0","0","2","0"
"1930","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE0) | ep_epoch6(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","10","----0-000-----1-----1-----0-----------------","8","334","40","0410110020","0410110020","e0h1l1l0","----0-000-----","1-","----1-----0---","--------------","0","4","1","0","1","1","0","0","2","0"
"1931","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE0) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | NODE0 = NODE1","10","----0--00-----1-----1-----00----------------","8","324","49","0310120020","0310120020","e0h1l1l0","----0--00-----","1-","----1-----00--","--------------","0","3","1","0","1","2","0","0","2","0"
"1932","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE0) | locked_epoch5(NODE0) | locked_epoch6(NODE0) | NODE0 = NODE1","10","----0--00-----1-----1-----0-0---------------","8","324","49","0310120020","0310120020","e0h1l1l0","----0--00-----","1-","----1-----0-0-","--------------","0","3","1","0","1","2","0","0","2","0"
"1933","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","10","-------00--00-1-----1--0--------------------","8","334","40","0410110020","0410110020","e0h1l1l0","-------00--00-","1-","----1--0------","--------------","0","4","1","0","1","1","0","0","2","0"
"1934","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","10","-------00--00-1-----1---0-------------------","8","334","40","0410110020","0410110020","e0h1l1l0","-------00--00-","1-","----1---0-----","--------------","0","4","1","0","1","1","0","0","2","0"
"1935","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | ep_epoch6(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","10","------000--0--1-----1--0--------------------","8","334","40","0410110020","0410110020","e0h1l1l0","------000--0--","1-","----1--0------","--------------","0","4","1","0","1","1","0","0","2","0"
"1936","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | ep_epoch6(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","10","------000--0--1-----1---0-------------------","8","334","40","0410110020","0410110020","e0h1l1l0","------000--0--","1-","----1---0-----","--------------","0","4","1","0","1","1","0","0","2","0"
"1937","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | locked_epoch3(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","10","-------00--0--1-----1--0---0----------------","8","324","49","0310120020","0310120020","e0h1l1l0","-------00--0--","1-","----1--0---0--","--------------","0","3","1","0","1","2","0","0","2","0"
"1938","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | locked_epoch3(NODE1) | locked_epoch6(NODE0) | NODE0 = NODE1","10","-------00--0--1-----1--0----0---------------","8","324","49","0310120020","0310120020","e0h1l1l0","-------00--0--","1-","----1--0----0-","--------------","0","3","1","0","1","2","0","0","2","0"
"1939","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | locked_epoch4(NODE0) | locked_epoch5(NODE1) | NODE0 = NODE1","10","-------00--0--1-----1---0--0----------------","8","324","49","0310120020","0310120020","e0h1l1l0","-------00--0--","1-","----1---0--0--","--------------","0","3","1","0","1","2","0","0","2","0"
"1940","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | locked_epoch4(NODE0) | locked_epoch6(NODE0) | NODE0 = NODE1","10","-------00--0--1-----1---0---0---------------","8","324","49","0310120020","0310120020","e0h1l1l0","-------00--0--","1-","----1---0---0-","--------------","0","3","1","0","1","2","0","0","2","0"
"1941","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch5(NODE0) | ep_epoch6(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","10","-----0000-----1-----1--0--------------------","8","334","40","0410110020","0410110020","e0h1l1l0","-----0000-----","1-","----1--0------","--------------","0","4","1","0","1","1","0","0","2","0"
"1942","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch5(NODE0) | ep_epoch6(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","10","-----0000-----1-----1---0-------------------","8","334","40","0410110020","0410110020","e0h1l1l0","-----0000-----","1-","----1---0-----","--------------","0","4","1","0","1","1","0","0","2","0"
"1943","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch5(NODE0) | locked_epoch3(NODE1) | locked_epoch6(NODE0) | NODE0 = NODE1","10","-----0-00-----1-----1--0----0---------------","8","324","49","0310120020","0310120020","e0h1l1l0","-----0-00-----","1-","----1--0----0-","--------------","0","3","1","0","1","2","0","0","2","0"
"1944","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch5(NODE0) | locked_epoch4(NODE0) | locked_epoch6(NODE0) | NODE0 = NODE1","10","-----0-00-----1-----1---0---0---------------","8","324","49","0310120020","0310120020","e0h1l1l0","-----0-00-----","1-","----1---0---0-","--------------","0","3","1","0","1","2","0","0","2","0"
"1945","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch5(NODE1) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","10","-------00---0-1-----1--0-0------------------","8","324","49","0310120020","0310120020","e0h1l1l0","-------00---0-","1-","----1--0-0----","--------------","0","3","1","0","1","2","0","0","2","0"
"1946","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch5(NODE1) | locked_epoch3(NODE1) | locked_epoch5(NODE0) | NODE0 = NODE1","10","-------00---0-1-----1--0--0-----------------","8","324","49","0310120020","0310120020","e0h1l1l0","-------00---0-","1-","----1--0--0---","--------------","0","3","1","0","1","2","0","0","2","0"
"1947","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch5(NODE1) | locked_epoch4(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","10","-------00---0-1-----1---0-0-----------------","8","324","49","0310120020","0310120020","e0h1l1l0","-------00---0-","1-","----1---0-0---","--------------","0","3","1","0","1","2","0","0","2","0"
"1948","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch6(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","10","------000-----1-----1--0-0------------------","8","324","49","0310120020","0310120020","e0h1l1l0","------000-----","1-","----1--0-0----","--------------","0","3","1","0","1","2","0","0","2","0"
"1949","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch6(NODE0) | locked_epoch3(NODE1) | locked_epoch5(NODE0) | NODE0 = NODE1","10","------000-----1-----1--0--0-----------------","8","324","49","0310120020","0310120020","e0h1l1l0","------000-----","1-","----1--0--0---","--------------","0","3","1","0","1","2","0","0","2","0"
"1950","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch6(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","10","------000-----1-----1---0-0-----------------","8","324","49","0310120020","0310120020","e0h1l1l0","------000-----","1-","----1---0-0---","--------------","0","3","1","0","1","2","0","0","2","0"
"1951","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","10","-------00-----1-----1--0-0-0----------------","8","308","18","0210130020","0210130020","e0h1l1l0","-------00-----","1-","----1--0-0-0--","--------------","0","2","1","0","1","3","0","0","2","0"
"1952","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | locked_epoch6(NODE0) | NODE0 = NODE1","10","-------00-----1-----1--0-0--0---------------","8","308","18","0210130020","0210130020","e0h1l1l0","-------00-----","1-","----1--0-0--0-","--------------","0","2","1","0","1","3","0","0","2","0"
"1953","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch3(NODE1) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | NODE0 = NODE1","10","-------00-----1-----1--0--00----------------","8","308","18","0210130020","0210130020","e0h1l1l0","-------00-----","1-","----1--0--00--","--------------","0","2","1","0","1","3","0","0","2","0"
"1954","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch3(NODE1) | locked_epoch5(NODE0) | locked_epoch6(NODE0) | NODE0 = NODE1","10","-------00-----1-----1--0--0-0---------------","8","308","18","0210130020","0210130020","e0h1l1l0","-------00-----","1-","----1--0--0-0-","--------------","0","2","1","0","1","3","0","0","2","0"
"1955","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch4(NODE0) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | NODE0 = NODE1","10","-------00-----1-----1---0-00----------------","8","308","18","0210130020","0210130020","e0h1l1l0","-------00-----","1-","----1---0-00--","--------------","0","2","1","0","1","3","0","0","2","0"
"1956","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch4(NODE0) | locked_epoch5(NODE0) | locked_epoch6(NODE0) | NODE0 = NODE1","10","-------00-----1-----1---0-0-0---------------","8","308","18","0210130020","0210130020","e0h1l1l0","-------00-----","1-","----1---0-0-0-","--------------","0","2","1","0","1","3","0","0","2","0"
"1957","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","10","--00-------00-1-----1---0-------------------","8","334","40","0410110020","0410110020","e0h1l1l0","--00-------00-","1-","----1---0-----","--------------","0","4","1","0","1","1","0","0","2","0"
"1958","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE1) | ep_epoch6(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","10","--00--0----0--1-----1---0-------------------","8","334","40","0410110020","0410110020","e0h1l1l0","--00--0----0--","1-","----1---0-----","--------------","0","4","1","0","1","1","0","0","2","0"
"1959","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE1) | locked_epoch4(NODE0) | locked_epoch5(NODE1) | NODE0 = NODE1","10","--00-------0--1-----1---0--0----------------","8","324","49","0310120020","0310120020","e0h1l1l0","--00-------0--","1-","----1---0--0--","--------------","0","3","1","0","1","2","0","0","2","0"
"1960","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE1) | locked_epoch4(NODE0) | locked_epoch6(NODE0) | NODE0 = NODE1","10","--00-------0--1-----1---0---0---------------","8","324","49","0310120020","0310120020","e0h1l1l0","--00-------0--","1-","----1---0---0-","--------------","0","3","1","0","1","2","0","0","2","0"
"1961","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","10","--0-------000-1-----1-0---------------------","8","334","40","0410110020","0410110020","e0h1l1l0","--0-------000-","1-","----1-0-------","--------------","0","4","1","0","1","1","0","0","2","0"
"1962","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch6(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","10","--0---0---00--1-----1-0---------------------","8","334","40","0410110020","0410110020","e0h1l1l0","--0---0---00--","1-","----1-0-------","--------------","0","4","1","0","1","1","0","0","2","0"
"1963","7","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | locked_epoch3(NODE0) | locked_epoch5(NODE1) | NODE0 = NODE1","10","--0-------00--1-----1-0----0----------------","8","324","49","0310120020","0310120020","e0h1l1l0","--0-------00--","1-","----1-0----0--","--------------","0","3","1","0","1","2","0","0","2","0"
