"Orbit","pattern","SQI","qcost","Bit String","# literals","Group","Group Size","Sig","Number sig","Literal sig","ep","held","locked","transfer","#ep=1","#ep=0","#held=1","#held=0","#locked=1","#locked=0","#transfer=1","#transfer=0","#forall","#exists"
"268","5","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","8","-----00---1------01-------------","6","107","3","0210110020","0210110020","e0h1l1l0","-----00---","1-","-----01---","----------","0","2","1","0","1","1","0","0","2","0"
"269","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | NODE0 = NODE1","8","-----0000-1---------------------","6","118","4","0410000020","0410000020","e0h1","-----0000-","1-","----------","----------","0","4","1","0","0","0","0","0","2","0"
"270","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | NODE0 = NODE1","8","----0000--1---------------------","6","118","4","0410000020","0410000020","e0h1","----0000--","1-","----------","----------","0","4","1","0","0","0","0","0","2","0"
"271","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","8","-----000--1--------0------------","6","113","16","0310010020","0310010020","e0h1l0","-----000--","1-","-------0--","----------","0","3","1","0","0","1","0","0","2","0"
"272","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","8","-----000--1---------0-----------","6","113","16","0310010020","0310010020","e0h1l0","-----000--","1-","--------0-","----------","0","3","1","0","0","1","0","0","2","0"
"273","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | NODE0 = NODE1","8","---0000---1---------------------","6","118","4","0410000020","0410000020","e0h1","---0000---","1-","----------","----------","0","4","1","0","0","0","0","0","2","0"
"274","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","8","---0-00---1---------0-----------","6","113","16","0310010020","0310010020","e0h1l0","---0-00---","1-","--------0-","----------","0","3","1","0","0","1","0","0","2","0"
"275","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","8","-----00-0-1------0--------------","6","113","16","0310010020","0310010020","e0h1l0","-----00-0-","1-","-----0----","----------","0","3","1","0","0","1","0","0","2","0"
"276","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","8","-----00-0-1-------0-------------","6","113","16","0310010020","0310010020","e0h1l0","-----00-0-","1-","------0---","----------","0","3","1","0","0","1","0","0","2","0"
"277","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","8","----000---1------0--------------","6","113","16","0310010020","0310010020","e0h1l0","----000---","1-","-----0----","----------","0","3","1","0","0","1","0","0","2","0"
"278","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","8","----000---1-------0-------------","6","113","16","0310010020","0310010020","e0h1l0","----000---","1-","------0---","----------","0","3","1","0","0","1","0","0","2","0"
"279","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","8","-----00---1------0-0------------","6","106","15","0210020020","0210020020","e0h1l0","-----00---","1-","-----0-0--","----------","0","2","1","0","0","2","0","0","2","0"
"280","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch2(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","8","-----00---1------0--0-----------","6","106","15","0210020020","0210020020","e0h1l0","-----00---","1-","-----0--0-","----------","0","2","1","0","0","2","0","0","2","0"
"281","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","-----00---1-------00------------","6","106","15","0210020020","0210020020","e0h1l0","-----00---","1-","------00--","----------","0","2","1","0","0","2","0","0","2","0"
"282","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","8","-----00---1-------0-0-----------","6","106","15","0210020020","0210020020","e0h1l0","-----00---","1-","------0-0-","----------","0","2","1","0","0","2","0","0","2","0"
"283","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | NODE0 = NODE1","8","--0000----1---------------------","6","118","4","0410000020","0410000020","e0h1","--0000----","1-","----------","----------","0","4","1","0","0","0","0","0","2","0"
"284","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","8","--00-0----1---------0-----------","6","113","16","0310010020","0310010020","e0h1l0","--00-0----","1-","--------0-","----------","0","3","1","0","0","1","0","0","2","0"
"285","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","8","--0--0--0-1-------0-------------","6","113","16","0310010020","0310010020","e0h1l0","--0--0--0-","1-","------0---","----------","0","3","1","0","0","1","0","0","2","0"
"286","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","8","--0-00----1-------0-------------","6","113","16","0310010020","0310010020","e0h1l0","--0-00----","1-","------0---","----------","0","3","1","0","0","1","0","0","2","0"
"287","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","--0--0----1-------00------------","6","106","15","0210020020","0210020020","e0h1l0","--0--0----","1-","------00--","----------","0","2","1","0","0","2","0","0","2","0"
"288","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","8","--0--0----1-------0-0-----------","6","106","15","0210020020","0210020020","e0h1l0","--0--0----","1-","------0-0-","----------","0","2","1","0","0","2","0","0","2","0"
"289","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","8","-----0-00-1-----0---------------","6","113","16","0310010020","0310010020","e0h1l0","-----0-00-","1-","----0-----","----------","0","3","1","0","0","1","0","0","2","0"
"290","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | locked_epoch2(NODE0) | NODE0 = NODE1","8","----00-0--1-----0---------------","6","113","16","0310010020","0310010020","e0h1l0","----00-0--","1-","----0-----","----------","0","3","1","0","0","1","0","0","2","0"
"291","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","-----0-0--1-----0--0------------","6","106","15","0210020020","0210020020","e0h1l0","-----0-0--","1-","----0--0--","----------","0","2","1","0","0","2","0","0","2","0"
"292","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","8","-----0-0--1-----0---0-----------","6","106","15","0210020020","0210020020","e0h1l0","-----0-0--","1-","----0---0-","----------","0","2","1","0","0","2","0","0","2","0"
"293","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | locked_epoch2(NODE0) | NODE0 = NODE1","8","---000----1-----0---------------","6","113","16","0310010020","0310010020","e0h1l0","---000----","1-","----0-----","----------","0","3","1","0","0","1","0","0","2","0"
"294","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","8","---0-0----1-----0---0-----------","6","106","15","0210020020","0210020020","e0h1l0","---0-0----","1-","----0---0-","----------","0","2","1","0","0","2","0","0","2","0"
"295","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","8","-----0--0-1-----0-0-------------","6","106","15","0210020020","0210020020","e0h1l0","-----0--0-","1-","----0-0---","----------","0","2","1","0","0","2","0","0","2","0"
"296","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","8","----00----1-----0-0-------------","6","106","15","0210020020","0210020020","e0h1l0","----00----","1-","----0-0---","----------","0","2","1","0","0","2","0","0","2","0"
"297","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","-----0----1-----0-00------------","6","99","3","0110030020","0110030020","e0h1l0","-----0----","1-","----0-00--","----------","0","1","1","0","0","3","0","0","2","0"
"298","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","8","-----0----1-----0-0-0-----------","6","99","3","0110030020","0110030020","e0h1l0","-----0----","1-","----0-0-0-","----------","0","1","1","0","0","3","0","0","2","0"
"299","5","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0)","6","-0000-----1---------------------","5","60","1","0410000010","0410000010","e0h1","-0000-----","1-","----------","----------","0","4","1","0","0","0","0","0","1","0"
"300","5","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | locked_epoch4(NODE0)","6","-000------1---------0-----------","5","57","3","0310010010","0310010010","e0h1l0","-000------","1-","--------0-","----------","0","3","1","0","0","1","0","0","1","0"
"301","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","8","-00-----0-1-------0-------------","6","113","16","0310010020","0310010020","e0h1l0","-00-----0-","1-","------0---","----------","0","3","1","0","0","1","0","0","2","0"
"302","5","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | locked_epoch3(NODE0)","6","-00-0-----1-------0-------------","5","57","3","0310010010","0310010010","e0h1l0","-00-0-----","1-","------0---","----------","0","3","1","0","0","1","0","0","1","0"
"303","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","-00-------1-------00------------","6","106","15","0210020020","0210020020","e0h1l0","-00-------","1-","------00--","----------","0","2","1","0","0","2","0","0","2","0"
"304","5","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0)","6","-00-------1-------0-0-----------","5","53","3","0210020010","0210020010","e0h1l0","-00-------","1-","------0-0-","----------","0","2","1","0","0","2","0","0","1","0"
"305","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","8","-0-----00-1-----0---------------","6","113","16","0310010020","0310010020","e0h1l0","-0-----00-","1-","----0-----","----------","0","3","1","0","0","1","0","0","2","0"
"306","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | locked_epoch2(NODE0) | NODE0 = NODE1","8","-0--0--0--1-----0---------------","6","113","16","0310010020","0310010020","e0h1l0","-0--0--0--","1-","----0-----","----------","0","3","1","0","0","1","0","0","2","0"
"307","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","-0-----0--1-----0--0------------","6","106","15","0210020020","0210020020","e0h1l0","-0-----0--","1-","----0--0--","----------","0","2","1","0","0","2","0","0","2","0"
"308","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","8","-0-----0--1-----0---0-----------","6","106","15","0210020020","0210020020","e0h1l0","-0-----0--","1-","----0---0-","----------","0","2","1","0","0","2","0","0","2","0"
"309","5","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | locked_epoch2(NODE0)","6","-0-00-----1-----0---------------","5","57","3","0310010010","0310010010","e0h1l0","-0-00-----","1-","----0-----","----------","0","3","1","0","0","1","0","0","1","0"
"310","5","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | locked_epoch2(NODE0) | locked_epoch4(NODE0)","6","-0-0------1-----0---0-----------","5","53","3","0210020010","0210020010","e0h1l0","-0-0------","1-","----0---0-","----------","0","2","1","0","0","2","0","0","1","0"
"311","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","8","-0------0-1-----0-0-------------","6","106","15","0210020020","0210020020","e0h1l0","-0------0-","1-","----0-0---","----------","0","2","1","0","0","2","0","0","2","0"
"312","5","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch4(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE0)","6","-0--0-----1-----0-0-------------","5","53","3","0210020010","0210020010","e0h1l0","-0--0-----","1-","----0-0---","----------","0","2","1","0","0","2","0","0","1","0"
"313","5","forall NODE1,NODE0. ~held(NODE0) | ep_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","-0--------1-----0-00------------","6","99","3","0110030020","0110030020","e0h1l0","-0--------","1-","----0-00--","----------","0","1","1","0","0","3","0","0","2","0"
"314","5","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0)","6","-0--------1-----0-0-0-----------","5","46","1","0110030010","0110030010","e0h1l0","-0--------","1-","----0-0-0-","----------","0","1","1","0","0","3","0","0","1","0"
"315","5","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | NODE0 = NODE1","8","-----00---------1-1-1-----------","6","103","1","0200300020","0200300020","e0l1","-----00---","--","----1-1-1-","----------","0","2","0","0","3","0","0","0","2","0"
"316","5","forall NODE1,NODE2,NODE0. ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ~transfer_epoch4(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | ((NODE0 ~= NODE1 | NODE0 = NODE2) & (NODE1 ~= NODE2 | NODE0 = NODE1))","12","-----00---------1-1-----------1-","9","209","1","0200201030","0200201030","e0l1t1","-----00---","--","----1-1---","--------1-","0","2","0","0","2","0","1","0","3","0"
"317","5","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | NODE0 = NODE1","8","---0-00---------1-1-------------","6","111","4","0300200020","0300200020","e0l1","---0-00---","--","----1-1---","----------","0","3","0","0","2","0","0","0","2","0"
"318","5","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | NODE0 = NODE1","8","-----00--0------1-1-------------","6","111","4","0300200020","0300200020","e0l1","-----00--0","--","----1-1---","----------","0","3","0","0","2","0","0","0","2","0"
"319","5","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | NODE0 = NODE1","8","-----00----0----1-1-------------","6","105","1","0201200020","0201200020","e0h0l1","-----00---","-0","----1-1---","----------","0","2","0","1","2","0","0","0","2","0"
"320","5","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","8","-----00---------1-1--0----------","6","102","3","0200210020","0200210020","e0l1l0","-----00---","--","----1-1--0","----------","0","2","0","0","2","1","0","0","2","0"
"321","5","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | NODE0 = NODE1","8","-----00-0-------1---1-----------","6","111","4","0300200020","0300200020","e0l1","-----00-0-","--","----1---1-","----------","0","3","0","0","2","0","0","0","2","0"
"322","5","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","8","-----00---------1--01-----------","6","102","3","0200210020","0200210020","e0l1l0","-----00---","--","----1--01-","----------","0","2","0","0","2","1","0","0","2","0"
"323","5","forall NODE1,NODE2,NODE0. ~locked_epoch2(NODE0) | ~transfer_epoch4(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | ep_epoch2(NODE0) | ((NODE0 ~= NODE1 | NODE0 = NODE2) & (NODE1 ~= NODE2 | NODE0 = NODE1))","12","--0--00---------1-------------1-","9","212","3","0300101030","0300101030","e0l1t1","--0--00---","--","----1-----","--------1-","0","3","0","0","1","0","1","0","3","0"
"324","5","forall NODE1,NODE2,NODE0. ~locked_epoch2(NODE0) | ~transfer_epoch4(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | ep_epoch3(NODE2) | ((NODE0 ~= NODE1 | NODE0 = NODE2) & (NODE1 ~= NODE2 | NODE0 = NODE1))","12","-----00-0-------1-------------1-","9","212","3","0300101030","0300101030","e0l1t1","-----00-0-","--","----1-----","--------1-","0","3","0","0","1","0","1","0","3","0"
"325","5","forall NODE1,NODE2,NODE0. ~locked_epoch2(NODE0) | ~transfer_epoch4(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | locked_epoch3(NODE2) | ((NODE0 ~= NODE1 | NODE0 = NODE2) & (NODE1 ~= NODE2 | NODE0 = NODE1))","12","-----00---------1--0----------1-","9","208","2","0200111030","0200111030","e0l1l0t1","-----00---","--","----1--0--","--------1-","0","2","0","0","1","1","1","0","3","0"
"326","5","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","---0-00---------1--0------------","6","110","8","0300110020","0300110020","e0l1l0","---0-00---","--","----1--0--","----------","0","3","0","0","1","1","0","0","2","0"
"327","5","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | NODE0 = NODE1","8","-----00-00------1---------------","6","117","4","0400100020","0400100020","e0l1","-----00-00","--","----1-----","----------","0","4","0","0","1","0","0","0","2","0"
"328","5","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | held(NODE1) | NODE0 = NODE1","8","-----00-0--0----1---------------","6","112","2","0301100020","0301100020","e0h0l1","-----00-0-","-0","----1-----","----------","0","3","0","1","1","0","0","0","2","0"
