"Orbit","pattern","SQI","qcost","Bit String","# literals","Group","Group Size","Sig","Number sig","Literal sig","ep","held","locked","transfer","#ep=1","#ep=0","#held=1","#held=0","#locked=1","#locked=0","#transfer=1","#transfer=0","#forall","#exists"
"594","6","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","9","--1------0--0----------0--------00----","7","211","7","1101010220","1101010220","e1e0h0l0t0","--1------0--","0-","---------0--","------00----","1","1","0","1","0","1","0","2","2","0"
"595","6","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | NODE0 = NODE1","9","---1--00--00------1-------------------","7","233","6","1400100020","1400100020","e1e0l1","---1--00--00","--","----1-------","------------","1","4","0","0","1","0","0","0","2","0"
"596","6","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | held(NODE1) | NODE0 = NODE1","9","---1--00--0--0----1-------------------","7","229","3","1301100020","1301100020","e1e0h0l1","---1--00--0-","-0","----1-------","------------","1","3","0","1","1","0","0","0","2","0"
"597","6","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","9","---1--00--0-------1------0------------","7","226","11","1300110020","1300110020","e1e0l1l0","---1--00--0-","--","----1------0","------------","1","3","0","0","1","1","0","0","2","0"
"598","6","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","9","---1----0----0-----1----------------00","7","212","7","1101100220","1101100220","e1e0h0l1t0","---1----0---","-0","-----1------","----------00","1","1","0","1","1","0","0","2","2","0"
"599","6","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | NODE0 = NODE1","9","---1--000-00--------------------------","7","236","6","1500000020","1500000020","e1e0","---1--000-00","--","------------","------------","1","5","0","0","0","0","0","0","2","0"
"600","6","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | held(NODE1) | NODE0 = NODE1","9","---1--000-0--0------------------------","7","234","5","1401000020","1401000020","e1e0h0","---1--000-0-","-0","------------","------------","1","4","0","1","0","0","0","0","2","0"
"601","6","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","9","---1--000-0--------------0------------","7","232","11","1400010020","1400010020","e1e0l0","---1--000-0-","--","-----------0","------------","1","4","0","0","0","1","0","0","2","0"
"602","6","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","9","---1--00--00-------0------------------","7","232","11","1400010020","1400010020","e1e0l0","---1--00--00","--","-----0------","------------","1","4","0","0","0","1","0","0","2","0"
"603","6","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | held(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","9","---1--00--0--0-----0------------------","7","228","3","1301010020","1301010020","e1e0h0l0","---1--00--0-","-0","-----0------","------------","1","3","0","1","0","1","0","0","2","0"
"604","6","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | locked_epoch2(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","9","---1--00--0--------0-----0------------","7","225","7","1300020020","1300020020","e1e0l0","---1--00--0-","--","-----0-----0","------------","1","3","0","0","0","2","0","0","2","0"
"605","6","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch2(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","9","---1----0----0----0-----------------00","7","211","7","1101010220","1101010220","e1e0h0l0t0","---1----0---","-0","----0-------","----------00","1","1","0","1","0","1","0","2","2","0"
"606","6","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","9","---1------000---------------------00--","7","218","1","1201000220","1201000220","e1e0h0t0","---1------00","0-","------------","--------00--","1","2","0","1","0","0","0","2","2","0"
"607","6","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch4(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","9","---1------0-00--------------------00--","7","213","1","1102000220","1102000220","e1e0h0t0","---1------0-","00","------------","--------00--","1","1","0","2","0","0","0","2","2","0"
"608","6","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","9","---1------0-0------------0--------00--","7","211","7","1101010220","1101010220","e1e0h0l0t0","---1------0-","0-","-----------0","--------00--","1","1","0","1","0","1","0","2","2","0"
"609","6","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~held(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | NODE0 = NODE1","9","----1-00----1-----1-1-----------------","7","224","1","1210200020","1210200020","e1e0h1l1","----1-00----","1-","----1-1-----","------------","1","2","1","0","2","0","0","0","2","0"
"610","6","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | NODE0 = NODE1","9","----1-00-0--1-----1-------------------","7","231","2","1310100020","1310100020","e1e0h1l1","----1-00-0--","1-","----1-------","------------","1","3","1","0","1","0","0","0","2","0"
"611","6","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","9","----1-00----1-----1--0----------------","7","223","2","1210110020","1210110020","e1e0h1l1l0","----1-00----","1-","----1--0----","------------","1","2","1","0","1","1","0","0","2","0"
"612","6","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~held(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | NODE0 = NODE1","9","----1-000---1-------1-----------------","7","231","2","1310100020","1310100020","e1e0h1l1","----1-000---","1-","------1-----","------------","1","3","1","0","1","0","0","0","2","0"
"613","6","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~held(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","9","----1-00----1------01-----------------","7","223","2","1210110020","1210110020","e1e0h1l1l0","----1-00----","1-","-----01-----","------------","1","2","1","0","1","1","0","0","2","0"
"614","6","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | NODE0 = NODE1","9","----1-0000--1-------------------------","7","235","2","1410000020","1410000020","e1e0h1","----1-0000--","1-","------------","------------","1","4","1","0","0","0","0","0","2","0"
"615","6","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","9","----1-000---1--------0----------------","7","230","3","1310010020","1310010020","e1e0h1l0","----1-000---","1-","-------0----","------------","1","3","1","0","0","1","0","0","2","0"
"616","6","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","9","----1-00-0--1------0------------------","7","230","3","1310010020","1310010020","e1e0h1l0","----1-00-0--","1-","-----0------","------------","1","3","1","0","0","1","0","0","2","0"
"617","6","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","9","----1-00----1------0-0----------------","7","222","1","1210020020","1210020020","e1e0h1l0","----1-00----","1-","-----0-0----","------------","1","2","1","0","0","2","0","0","2","0"
"618","6","forall NODE1,NODE2,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ~transfer_epoch5(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","13","----1-00----------1-1---------------1-","10","419","1","1200201030","1200201030","e1e0l1t1","----1-00----","--","----1-1-----","----------1-","1","2","0","0","2","0","1","0","3","0"
"619","6","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch5(NODE1) | NODE0 = NODE1","9","----1-00---0------1-1-----------------","7","227","4","1300200020","1300200020","e1e0l1","----1-00---0","--","----1-1-----","------------","1","3","0","0","2","0","0","0","2","0"
"620","6","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | NODE0 = NODE1","9","----1-00-----0----1-1-----------------","7","221","1","1201200020","1201200020","e1e0h0l1","----1-00----","-0","----1-1-----","------------","1","2","0","1","2","0","0","0","2","0"
"621","6","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","9","----1-00----------1-1----0------------","7","216","4","1200210020","1200210020","e1e0l1l0","----1-00----","--","----1-1----0","------------","1","2","0","0","2","1","0","0","2","0"
"622","6","forall NODE1,NODE2,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE0) | ~transfer_epoch5(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | ep_epoch3(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","13","----1-00-0--------1-----------------1-","10","421","2","1300101030","1300101030","e1e0l1t1","----1-00-0--","--","----1-------","----------1-","1","3","0","0","1","0","1","0","3","0"
"623","6","forall NODE1,NODE2,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE0) | ~transfer_epoch5(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | locked_epoch3(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","13","----1-00----------1--0--------------1-","10","418","2","1200111030","1200111030","e1e0l1l0t1","----1-00----","--","----1--0----","----------1-","1","2","0","0","1","1","1","0","3","0"
"624","6","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch5(NODE1) | NODE0 = NODE1","9","----1-00-0-0------1-------------------","7","233","6","1400100020","1400100020","e1e0l1","----1-00-0-0","--","----1-------","------------","1","4","0","0","1","0","0","0","2","0"
"625","6","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | held(NODE1) | NODE0 = NODE1","9","----1-00-0---0----1-------------------","7","229","3","1301100020","1301100020","e1e0h0l1","----1-00-0--","-0","----1-------","------------","1","3","0","1","1","0","0","0","2","0"
"626","6","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","9","----1-00-0--------1------0------------","7","226","11","1300110020","1300110020","e1e0l1l0","----1-00-0--","--","----1------0","------------","1","3","0","0","1","1","0","0","2","0"
"627","6","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch5(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","9","----1-00---0------1--0----------------","7","226","11","1300110020","1300110020","e1e0l1l0","----1-00---0","--","----1--0----","------------","1","3","0","0","1","1","0","0","2","0"
"628","6","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","9","----1-00-----0----1--0----------------","7","220","2","1201110020","1201110020","e1e0h0l1l0","----1-00----","-0","----1--0----","------------","1","2","0","1","1","1","0","0","2","0"
"629","6","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch3(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","9","----1-00----------1--0---0------------","7","215","5","1200120020","1200120020","e1e0l1l0","----1-00----","--","----1--0---0","------------","1","2","0","0","1","2","0","0","2","0"
"630","6","forall NODE1,NODE2,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch3(NODE0) | ~transfer_epoch5(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | ep_epoch2(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","13","----1-000-----------1---------------1-","10","421","2","1300101030","1300101030","e1e0l1t1","----1-000---","--","------1-----","----------1-","1","3","0","0","1","0","1","0","3","0"
"631","6","forall NODE1,NODE2,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch3(NODE0) | ~transfer_epoch5(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | locked_epoch2(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","13","----1-00-----------01---------------1-","10","418","2","1200111030","1200111030","e1e0l1l0t1","----1-00----","--","-----01-----","----------1-","1","2","0","0","1","1","1","0","3","0"
"632","6","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch5(NODE1) | NODE0 = NODE1","9","----1-000--0--------1-----------------","7","233","6","1400100020","1400100020","e1e0l1","----1-000--0","--","------1-----","------------","1","4","0","0","1","0","0","0","2","0"
"633","6","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | held(NODE1) | NODE0 = NODE1","9","----1-000----0------1-----------------","7","229","3","1301100020","1301100020","e1e0h0l1","----1-000---","-0","------1-----","------------","1","3","0","1","1","0","0","0","2","0"
"634","6","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","9","----1-000-----------1----0------------","7","226","11","1300110020","1300110020","e1e0l1l0","----1-000---","--","------1----0","------------","1","3","0","0","1","1","0","0","2","0"
"635","6","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch5(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","9","----1-00---0-------01-----------------","7","226","11","1300110020","1300110020","e1e0l1l0","----1-00---0","--","-----01-----","------------","1","3","0","0","1","1","0","0","2","0"
"636","6","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","9","----1-00-----0-----01-----------------","7","220","2","1201110020","1201110020","e1e0h0l1l0","----1-00----","-0","-----01-----","------------","1","2","0","1","1","1","0","0","2","0"
"637","6","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch2(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","9","----1-00-----------01----0------------","7","215","5","1200120020","1200120020","e1e0l1l0","----1-00----","--","-----01----0","------------","1","2","0","0","1","2","0","0","2","0"
"638","6","forall NODE1,NODE2,NODE0. ~ep_epoch4(NODE0) | ~transfer_epoch5(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | ep_epoch2(NODE2) | ep_epoch3(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","13","----1-0000--------------------------1-","10","422","1","1400001030","1400001030","e1e0t1","----1-0000--","--","------------","----------1-","1","4","0","0","0","0","1","0","3","0"
"639","6","forall NODE1,NODE2,NODE0. ~ep_epoch4(NODE0) | ~transfer_epoch5(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | ep_epoch2(NODE2) | locked_epoch3(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","13","----1-000------------0--------------1-","10","420","2","1300011030","1300011030","e1e0l0t1","----1-000---","--","-------0----","----------1-","1","3","0","0","0","1","1","0","3","0"
"640","6","forall NODE1,NODE2,NODE0. ~ep_epoch4(NODE0) | ~transfer_epoch5(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | ep_epoch3(NODE2) | locked_epoch2(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","13","----1-00-0---------0----------------1-","10","420","2","1300011030","1300011030","e1e0l0t1","----1-00-0--","--","-----0------","----------1-","1","3","0","0","0","1","1","0","3","0"
"641","6","forall NODE1,NODE2,NODE0. ~ep_epoch4(NODE0) | ~transfer_epoch5(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | locked_epoch2(NODE2) | locked_epoch3(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","13","----1-00-----------0-0--------------1-","10","417","1","1200021030","1200021030","e1e0l0t1","----1-00----","--","-----0-0----","----------1-","1","2","0","0","0","2","1","0","3","0"
"642","6","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch5(NODE1) | NODE0 = NODE1","9","----1-0000-0--------------------------","7","236","6","1500000020","1500000020","e1e0","----1-0000-0","--","------------","------------","1","5","0","0","0","0","0","0","2","0"
"643","6","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE1) | NODE0 = NODE1","9","----1-0000---0------------------------","7","234","5","1401000020","1401000020","e1e0h0","----1-0000--","-0","------------","------------","1","4","0","1","0","0","0","0","2","0"
"644","6","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","9","----1-0000---------------0------------","7","232","11","1400010020","1400010020","e1e0l0","----1-0000--","--","-----------0","------------","1","4","0","0","0","1","0","0","2","0"
"645","6","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch5(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","9","----1-000--0---------0----------------","7","232","11","1400010020","1400010020","e1e0l0","----1-000--0","--","-------0----","------------","1","4","0","0","0","1","0","0","2","0"
"646","6","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","9","----1-000----0-------0----------------","7","228","3","1301010020","1301010020","e1e0h0l0","----1-000---","-0","-------0----","------------","1","3","0","1","0","1","0","0","2","0"
"647","6","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | locked_epoch3(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","9","----1-000------------0---0------------","7","225","7","1300020020","1300020020","e1e0l0","----1-000---","--","-------0---0","------------","1","3","0","0","0","2","0","0","2","0"
