"Orbit","pattern","SQI","qcost","Bit String","# literals","Group","Group Type","Group Size","Sig","Number sig","Literal sig","ep","held","locked","transfer","#ep=1","#ep=0","#held=1","#held=0","#locked=1","#locked=0","#transfer=1","#transfer=0","#forall","#exists"
"338","4","forall NODE0,NODE1. ~ep_epoch1(NODE0) | ~held(NODE1) | ep_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","7","-1-------0-----1-------0--------------------","5","55","F","32","1110010020","1110010020","e1e0h1l0","-1-------0----","-1","-------0------","--------------","1","1","1","0","0","1","0","0","2","0"
"339","4","forall NODE0,NODE1. ~ep_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","7","-1-------0-----------1-0--------------------","5","65","F","208","1100110020","1100110020","e1e0l1l0","-1-------0----","--","-----1-0------","--------------","1","1","0","0","1","1","0","0","2","0"
"340","4","forall NODE0,NODE1. ~ep_epoch1(NODE0) | ~locked_epoch3(NODE1) | ep_epoch3(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","7","-1--------0------------1-0------------------","5","65","F","208","1100110020","1100110020","e1e0l1l0","-1--------0---","--","-------1-0----","--------------","1","1","0","0","1","1","0","0","2","0"
"341","4","forall NODE0,NODE1. ~ep_epoch1(NODE0) | ~locked_epoch4(NODE1) | ep_epoch4(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","7","-1---------0-------------1-0----------------","5","65","F","208","1100110020","1100110020","e1e0l1l0","-1---------0--","--","---------1-0--","--------------","1","1","0","0","1","1","0","0","2","0"
"342","3","forall NODE0,NODE1. ~ep_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","7","-1-----0-0-------------0--------------------","5","19","F","104","1100010020","1100010020","e1e0l0","-1-----0-0----","--","-------0------","--------------","1","2","0","0","0","1","0","0","2","0"
"343","3","forall NODE0,NODE1. ~ep_epoch2(NODE0) | ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | NODE0 = NODE1","7","--1----00-----1-----------------------------","5","20","F","10","1110000020","1110000020","e1e0h1","--1----00-----","1-","--------------","--------------","1","2","1","0","0","0","0","0","2","0"
"344","4","forall NODE0,NODE1. ~ep_epoch2(NODE0) | ~held(NODE1) | ep_epoch3(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","7","--1-------0----1---------0------------------","5","55","F","32","1110010020","1110010020","e1e0h1l0","--1-------0---","-1","---------0----","--------------","1","1","1","0","0","1","0","0","2","0"
"345","4","forall NODE0,NODE1. ~ep_epoch2(NODE0) | ~locked_epoch3(NODE1) | ep_epoch3(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","7","--1-------0------------1-0------------------","5","65","F","208","1100110020","1100110020","e1e0l1l0","--1-------0---","--","-------1-0----","--------------","1","1","0","0","1","1","0","0","2","0"
"346","4","forall NODE0,NODE1. ~ep_epoch2(NODE0) | ~locked_epoch4(NODE1) | ep_epoch4(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","7","--1--------0-------------1-0----------------","5","65","F","208","1100110020","1100110020","e1e0l1l0","--1--------0--","--","---------1-0--","--------------","1","1","0","0","1","1","0","0","2","0"
"347","3","forall NODE0,NODE2,NODE1. ~ep_epoch2(NODE0) | ~transfer_epoch3(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | ((NODE0 ~= NODE1 | NODE0 = NODE2) & (NODE1 ~= NODE2 | NODE0 = NODE1))","11","--1----00---------------------------1-------","8","16","F","20","1100001030","1100001030","e1e0t1","--1----00-----","--","--------------","------1-------","1","2","0","0","0","0","1","0","3","0"
"348","3","forall NODE0,NODE1. ~ep_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","7","--1----00--------------0--------------------","5","19","F","104","1100010020","1100010020","e1e0l0","--1----00-----","--","-------0------","--------------","1","2","0","0","0","1","0","0","2","0"
"349","4","forall NODE0,NODE1. ~ep_epoch3(NODE0) | ~held(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | NODE0 = NODE1","7","---1-----0----1------1----------------------","5","66","F","22","1110100020","1110100020","e1e0h1l1","---1-----0----","1-","-----1--------","--------------","1","1","1","0","1","0","0","0","2","0"
"350","4","forall NODE0,NODE1. ~ep_epoch3(NODE0) | ~held(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","7","---1-----0----1-----0-----------------------","5","55","F","32","1110010020","1110010020","e1e0h1l0","---1-----0----","1-","----0---------","--------------","1","1","1","0","0","1","0","0","2","0"
"351","4","forall NODE0,NODE1. ~ep_epoch3(NODE0) | ~held(NODE1) | ep_epoch4(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","7","---1-------0---1-----------0----------------","5","55","F","32","1110010020","1110010020","e1e0h1l0","---1-------0--","-1","-----------0--","--------------","1","1","1","0","0","1","0","0","2","0"
"352","4","forall NODE0,NODE2,NODE1. ~ep_epoch3(NODE0) | ~locked_epoch2(NODE1) | ~transfer_epoch4(NODE2) | ep_epoch2(NODE1) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE0 = NODE1))","11","---1-----0-----------1----------------1-----","8","67","F","22","1100101030","1100101030","e1e0l1t1","---1-----0----","--","-----1--------","--------1-----","1","1","0","0","1","0","1","0","3","0"
"353","4","forall NODE0,NODE1. ~ep_epoch3(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","7","---1-----0-----------1---0------------------","5","65","F","208","1100110020","1100110020","e1e0l1l0","---1-----0----","--","-----1---0----","--------------","1","1","0","0","1","1","0","0","2","0"
"354","4","forall NODE0,NODE1. ~ep_epoch3(NODE0) | ~locked_epoch4(NODE1) | ep_epoch4(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","7","---1-------0-------------1-0----------------","5","65","F","208","1100110020","1100110020","e1e0l1l0","---1-------0--","--","---------1-0--","--------------","1","1","0","0","1","1","0","0","2","0"
"355","4","forall NODE0,NODE2,NODE1. ~ep_epoch3(NODE0) | ~transfer_epoch4(NODE1) | ep_epoch2(NODE2) | locked_epoch2(NODE0) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","11","---1-----0----------0-----------------1-----","8","69","F","22","1100011030","1100011030","e1e0l0t1","---1-----0----","--","----0---------","--------1-----","1","1","0","0","0","1","1","0","3","0"
"356","3","forall NODE0,NODE1. ~ep_epoch3(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","7","---1-----0----------0----0------------------","5","19","F","104","1100010020","1100010020","e1e0l0","---1-----0----","--","----0----0----","--------------","1","1","0","0","0","2","0","0","2","0"
"357","4","forall NODE0,NODE1. ~ep_epoch4(NODE0) | ~held(NODE0) | ~locked_epoch3(NODE1) | ep_epoch3(NODE1) | NODE0 = NODE1","7","----1-----0---1--------1--------------------","5","66","F","22","1110100020","1110100020","e1e0h1l1","----1-----0---","1-","-------1------","--------------","1","1","1","0","1","0","0","0","2","0"
"358","4","forall NODE0,NODE1. ~ep_epoch4(NODE0) | ~held(NODE0) | ep_epoch3(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","7","----1-----0---1-------0---------------------","5","55","F","32","1110010020","1110010020","e1e0h1l0","----1-----0---","1-","------0-------","--------------","1","1","1","0","0","1","0","0","2","0"
"359","3","forall NODE0,NODE1. ~ep_epoch4(NODE0) | ~held(NODE1) | ep_epoch5(NODE1) | ep_epoch6(NODE1) | NODE0 = NODE1","7","----1-------00-1----------------------------","5","20","F","10","1110000020","1110000020","e1e0h1","----1-------00","-1","--------------","--------------","1","2","1","0","0","0","0","0","2","0"
"360","4","forall NODE0,NODE1. ~ep_epoch4(NODE0) | ~held(NODE1) | ep_epoch5(NODE1) | locked_epoch6(NODE1) | NODE0 = NODE1","7","----1-------0--1-------------0--------------","5","55","F","32","1110010020","1110010020","e1e0h1l0","----1-------0-","-1","-------------0","--------------","1","1","1","0","0","1","0","0","2","0"
"361","4","forall NODE0,NODE2,NODE1. ~ep_epoch4(NODE0) | ~locked_epoch3(NODE1) | ~transfer_epoch5(NODE2) | ep_epoch3(NODE1) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE0 = NODE1))","11","----1-----0------------1----------------1---","8","67","F","22","1100101030","1100101030","e1e0l1t1","----1-----0---","--","-------1------","----------1---","1","1","0","0","1","0","1","0","3","0"
"362","4","forall NODE0,NODE1. ~ep_epoch4(NODE0) | ~locked_epoch3(NODE1) | ep_epoch3(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","7","----1-----0------------1---0----------------","5","65","F","208","1100110020","1100110020","e1e0l1l0","----1-----0---","--","-------1---0--","--------------","1","1","0","0","1","1","0","0","2","0"
"363","4","forall NODE0,NODE2,NODE1. ~ep_epoch4(NODE0) | ~transfer_epoch5(NODE1) | ep_epoch3(NODE2) | locked_epoch3(NODE0) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","11","----1-----0-----------0-----------------1---","8","69","F","22","1100011030","1100011030","e1e0l0t1","----1-----0---","--","------0-------","----------1---","1","1","0","0","0","1","1","0","3","0"
"364","3","forall NODE0,NODE1. ~ep_epoch4(NODE0) | ep_epoch3(NODE1) | locked_epoch3(NODE0) | locked_epoch5(NODE1) | NODE0 = NODE1","7","----1-----0-----------0----0----------------","5","19","F","104","1100010020","1100010020","e1e0l0","----1-----0---","--","------0----0--","--------------","1","1","0","0","0","2","0","0","2","0"
"365","4","forall NODE0,NODE1. ~ep_epoch5(NODE0) | ~held(NODE0) | ~locked_epoch4(NODE1) | ep_epoch4(NODE1) | NODE0 = NODE1","7","-----1-----0--1----------1------------------","5","66","F","22","1110100020","1110100020","e1e0h1l1","-----1-----0--","1-","---------1----","--------------","1","1","1","0","1","0","0","0","2","0"
"366","4","forall NODE0,NODE1. ~ep_epoch5(NODE0) | ~held(NODE0) | ep_epoch4(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","7","-----1-----0--1---------0-------------------","5","55","F","32","1110010020","1110010020","e1e0h1l0","-----1-----0--","1-","--------0-----","--------------","1","1","1","0","0","1","0","0","2","0"
"367","4","forall NODE0,NODE2,NODE1. ~ep_epoch5(NODE0) | ~locked_epoch4(NODE1) | ~transfer_epoch6(NODE2) | ep_epoch4(NODE1) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE1 ~= NODE2 | NODE0 = NODE1))","11","-----1-----0-------------1----------------1-","8","67","F","22","1100101030","1100101030","e1e0l1t1","-----1-----0--","--","---------1----","------------1-","1","1","0","0","1","0","1","0","3","0"
"368","3","forall NODE0,NODE1. ~ep_epoch5(NODE0) | ~locked_epoch4(NODE1) | ep_epoch4(NODE1) | ep_epoch6(NODE1) | NODE0 = NODE1","7","-----1-----0-0-----------1------------------","5","45","F","52","1100100020","1100100020","e1e0l1","-----1-----0-0","--","---------1----","--------------","1","2","0","0","1","0","0","0","2","0"
"369","4","forall NODE0,NODE1. ~ep_epoch5(NODE0) | ~locked_epoch4(NODE1) | ep_epoch4(NODE1) | held(NODE1) | NODE0 = NODE1","7","-----1-----0---0---------1------------------","5","68","F","22","1101100020","1101100020","e1e0h0l1","-----1-----0--","-0","---------1----","--------------","1","1","0","1","1","0","0","0","2","0"
"370","4","forall NODE0,NODE1. ~ep_epoch5(NODE0) | ~locked_epoch4(NODE1) | ep_epoch4(NODE1) | locked_epoch6(NODE1) | NODE0 = NODE1","7","-----1-----0-------------1---0--------------","5","65","F","208","1100110020","1100110020","e1e0l1l0","-----1-----0--","--","---------1---0","--------------","1","1","0","0","1","1","0","0","2","0"
"371","4","forall NODE0,NODE2,NODE1. ~ep_epoch5(NODE0) | ~transfer_epoch6(NODE1) | ep_epoch4(NODE2) | locked_epoch4(NODE0) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","11","-----1-----0------------0-----------------1-","8","69","F","22","1100011030","1100011030","e1e0l0t1","-----1-----0--","--","--------0-----","------------1-","1","1","0","0","0","1","1","0","3","0"
"372","3","forall NODE0,NODE1. ~ep_epoch5(NODE0) | ep_epoch4(NODE1) | ep_epoch6(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","7","-----1-----0-0----------0-------------------","5","19","F","104","1100010020","1100010020","e1e0l0","-----1-----0-0","--","--------0-----","--------------","1","2","0","0","0","1","0","0","2","0"
"373","4","forall NODE0,NODE1. ~ep_epoch5(NODE0) | ep_epoch4(NODE1) | held(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","7","-----1-----0---0--------0-------------------","5","70","F","22","1101010020","1101010020","e1e0h0l0","-----1-----0--","-0","--------0-----","--------------","1","1","0","1","0","1","0","0","2","0"
"374","3","forall NODE0,NODE1. ~ep_epoch5(NODE0) | ep_epoch4(NODE1) | locked_epoch4(NODE0) | locked_epoch6(NODE1) | NODE0 = NODE1","7","-----1-----0------------0----0--------------","5","19","F","104","1100010020","1100010020","e1e0l0","-----1-----0--","--","--------0----0","--------------","1","1","0","0","0","2","0","0","2","0"
"375","3","forall NODE0,NODE1. ~ep_epoch6(NODE0) | ~locked_epoch4(NODE1) | ~locked_epoch5(NODE0) | ep_epoch4(NODE1) | NODE0 = NODE1","7","------1----0-------------11-----------------","5","45","F","52","1100100020","1100100020","e1e0l1","------1----0--","--","---------11---","--------------","1","1","0","0","2","0","0","0","2","0"
"376","3","forall NODE0,NODE1. ~ep_epoch6(NODE0) | ~locked_epoch4(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | NODE0 = NODE1","7","------1----00------------1------------------","5","45","F","52","1100100020","1100100020","e1e0l1","------1----00-","--","---------1----","--------------","1","2","0","0","1","0","0","0","2","0"
"377","4","forall NODE0,NODE1. ~ep_epoch6(NODE0) | ~locked_epoch4(NODE1) | ep_epoch4(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","7","------1----0-------------1-0----------------","5","65","F","208","1100110020","1100110020","e1e0l1l0","------1----0--","--","---------1-0--","--------------","1","1","0","0","1","1","0","0","2","0"
"378","4","forall NODE0,NODE1. ~ep_epoch6(NODE0) | ~locked_epoch5(NODE0) | ep_epoch4(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","7","------1----0------------0-1-----------------","5","65","F","208","1100110020","1100110020","e1e0l1l0","------1----0--","--","--------0-1---","--------------","1","1","0","0","1","1","0","0","2","0"
"379","3","forall NODE0,NODE1. ~ep_epoch6(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","7","------1----00-----------0-------------------","5","19","F","104","1100010020","1100010020","e1e0l0","------1----00-","--","--------0-----","--------------","1","2","0","0","0","1","0","0","2","0"
"380","3","forall NODE0,NODE1. ~ep_epoch6(NODE0) | ep_epoch4(NODE1) | locked_epoch4(NODE0) | locked_epoch5(NODE1) | NODE0 = NODE1","7","------1----0------------0--0----------------","5","19","F","104","1100010020","1100010020","e1e0l0","------1----0--","--","--------0--0--","--------------","1","1","0","0","0","2","0","0","2","0"
"381","3","forall NODE0,NODE1. ~held(NODE0) | ~locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","7","--------------1------100--------------------","5","47","F","10","0010110020","0010110020","h1l1l0","--------------","1-","-----100------","--------------","0","0","1","0","1","2","0","0","2","0"
"382","3","forall NODE0,NODE1. ~held(NODE0) | ~locked_epoch3(NODE1) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","7","--------------1--------100------------------","5","47","F","10","0010110020","0010110020","h1l1l0","--------------","1-","-------100----","--------------","0","0","1","0","1","2","0","0","2","0"
"383","3","forall NODE0,NODE1. ~held(NODE0) | ~locked_epoch4(NODE1) | ~locked_epoch5(NODE0) | ep_epoch4(NODE1) | NODE0 = NODE1","7","-----------0--1----------11-----------------","5","46","F","56","0110100020","0110100020","e0h1l1","-----------0--","1-","---------11---","--------------","0","1","1","0","2","0","0","0","2","0"
"384","3","forall NODE0,NODE1. ~held(NODE0) | ~locked_epoch4(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | NODE0 = NODE1","7","-----------00-1----------1------------------","5","46","F","56","0110100020","0110100020","e0h1l1","-----------00-","1-","---------1----","--------------","0","2","1","0","1","0","0","0","2","0"
"385","3","forall NODE0,NODE1. ~held(NODE0) | ~locked_epoch4(NODE1) | ep_epoch4(NODE1) | ep_epoch6(NODE0) | NODE0 = NODE1","7","------0----0--1----------1------------------","5","46","F","56","0110100020","0110100020","e0h1l1","------0----0--","1-","---------1----","--------------","0","2","1","0","1","0","0","0","2","0"
"386","4","forall NODE0,NODE1. ~held(NODE0) | ~locked_epoch4(NODE1) | ep_epoch4(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","7","-----------0--1----------1-0----------------","5","71","F","333","0110110020","0110110020","e0h1l1l0","-----------0--","1-","---------1-0--","--------------","0","1","1","0","1","1","0","0","2","0"
"387","4","forall NODE0,NODE1. ~held(NODE0) | ~locked_epoch4(NODE1) | ep_epoch4(NODE1) | locked_epoch6(NODE0) | NODE0 = NODE1","7","-----------0--1----------1--0---------------","5","71","F","333","0110110020","0110110020","e0h1l1l0","-----------0--","1-","---------1--0-","--------------","0","1","1","0","1","1","0","0","2","0"
