"Orbit","pattern","SQI","qcost","Bit String","# literals","Group","Group Type","Group Size","Sig","Number sig","Literal sig","ep","held","locked","transfer","#ep=1","#ep=0","#held=1","#held=0","#locked=1","#locked=0","#transfer=1","#transfer=0","#forall","#exists"
"282","3","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","8","-----00---1-------0-0-----------","6","23","F","36","0110010020","0110010020","e0h1l0","-----00---","1-","------0-0-","----------","0","2","1","0","0","2","0","0","2","0"
"283","2","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | NODE0 = NODE1","8","--0000----1---------------------","6","22","F","4","0110000020","0110000020","e0h1","--0000----","1-","----------","----------","0","4","1","0","0","0","0","0","2","0"
"284","3","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","8","--00-0----1---------0-----------","6","23","F","36","0110010020","0110010020","e0h1l0","--00-0----","1-","--------0-","----------","0","3","1","0","0","1","0","0","2","0"
"285","3","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","8","--0--0--0-1-------0-------------","6","23","F","36","0110010020","0110010020","e0h1l0","--0--0--0-","1-","------0---","----------","0","3","1","0","0","1","0","0","2","0"
"286","3","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","8","--0-00----1-------0-------------","6","23","F","36","0110010020","0110010020","e0h1l0","--0-00----","1-","------0---","----------","0","3","1","0","0","1","0","0","2","0"
"287","3","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","--0--0----1-------00------------","6","23","F","36","0110010020","0110010020","e0h1l0","--0--0----","1-","------00--","----------","0","2","1","0","0","2","0","0","2","0"
"288","3","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","8","--0--0----1-------0-0-----------","6","23","F","36","0110010020","0110010020","e0h1l0","--0--0----","1-","------0-0-","----------","0","2","1","0","0","2","0","0","2","0"
"289","3","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","8","-----0-00-1-----0---------------","6","23","F","36","0110010020","0110010020","e0h1l0","-----0-00-","1-","----0-----","----------","0","3","1","0","0","1","0","0","2","0"
"290","3","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | locked_epoch2(NODE0) | NODE0 = NODE1","8","----00-0--1-----0---------------","6","23","F","36","0110010020","0110010020","e0h1l0","----00-0--","1-","----0-----","----------","0","3","1","0","0","1","0","0","2","0"
"291","3","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","-----0-0--1-----0--0------------","6","23","F","36","0110010020","0110010020","e0h1l0","-----0-0--","1-","----0--0--","----------","0","2","1","0","0","2","0","0","2","0"
"292","3","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","8","-----0-0--1-----0---0-----------","6","23","F","36","0110010020","0110010020","e0h1l0","-----0-0--","1-","----0---0-","----------","0","2","1","0","0","2","0","0","2","0"
"293","3","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | locked_epoch2(NODE0) | NODE0 = NODE1","8","---000----1-----0---------------","6","23","F","36","0110010020","0110010020","e0h1l0","---000----","1-","----0-----","----------","0","3","1","0","0","1","0","0","2","0"
"294","3","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","8","---0-0----1-----0---0-----------","6","23","F","36","0110010020","0110010020","e0h1l0","---0-0----","1-","----0---0-","----------","0","2","1","0","0","2","0","0","2","0"
"295","3","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","8","-----0--0-1-----0-0-------------","6","23","F","36","0110010020","0110010020","e0h1l0","-----0--0-","1-","----0-0---","----------","0","2","1","0","0","2","0","0","2","0"
"296","3","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","8","----00----1-----0-0-------------","6","23","F","36","0110010020","0110010020","e0h1l0","----00----","1-","----0-0---","----------","0","2","1","0","0","2","0","0","2","0"
"297","3","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","-----0----1-----0-00------------","6","23","F","36","0110010020","0110010020","e0h1l0","-----0----","1-","----0-00--","----------","0","1","1","0","0","3","0","0","2","0"
"298","3","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","8","-----0----1-----0-0-0-----------","6","23","F","36","0110010020","0110010020","e0h1l0","-----0----","1-","----0-0-0-","----------","0","1","1","0","0","3","0","0","2","0"
"299","2","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0)","6","-0000-----1---------------------","5","24","F","1","0110000010","0110000010","e0h1","-0000-----","1-","----------","----------","0","4","1","0","0","0","0","0","1","0"
"300","3","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | locked_epoch4(NODE0)","6","-000------1---------0-----------","5","25","F","7","0110010010","0110010010","e0h1l0","-000------","1-","--------0-","----------","0","3","1","0","0","1","0","0","1","0"
"301","3","forall NODE1,NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","8","-00-----0-1-------0-------------","6","23","F","36","0110010020","0110010020","e0h1l0","-00-----0-","1-","------0---","----------","0","3","1","0","0","1","0","0","2","0"
"302","3","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | locked_epoch3(NODE0)","6","-00-0-----1-------0-------------","5","25","F","7","0110010010","0110010010","e0h1l0","-00-0-----","1-","------0---","----------","0","3","1","0","0","1","0","0","1","0"
"303","3","forall NODE1,NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","-00-------1-------00------------","6","23","F","36","0110010020","0110010020","e0h1l0","-00-------","1-","------00--","----------","0","2","1","0","0","2","0","0","2","0"
"304","3","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0)","6","-00-------1-------0-0-----------","5","25","F","7","0110010010","0110010010","e0h1l0","-00-------","1-","------0-0-","----------","0","2","1","0","0","2","0","0","1","0"
"305","3","forall NODE1,NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","8","-0-----00-1-----0---------------","6","23","F","36","0110010020","0110010020","e0h1l0","-0-----00-","1-","----0-----","----------","0","3","1","0","0","1","0","0","2","0"
"306","3","forall NODE1,NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | locked_epoch2(NODE0) | NODE0 = NODE1","8","-0--0--0--1-----0---------------","6","23","F","36","0110010020","0110010020","e0h1l0","-0--0--0--","1-","----0-----","----------","0","3","1","0","0","1","0","0","2","0"
"307","3","forall NODE1,NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","-0-----0--1-----0--0------------","6","23","F","36","0110010020","0110010020","e0h1l0","-0-----0--","1-","----0--0--","----------","0","2","1","0","0","2","0","0","2","0"
"308","3","forall NODE1,NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","8","-0-----0--1-----0---0-----------","6","23","F","36","0110010020","0110010020","e0h1l0","-0-----0--","1-","----0---0-","----------","0","2","1","0","0","2","0","0","2","0"
"309","3","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | locked_epoch2(NODE0)","6","-0-00-----1-----0---------------","5","25","F","7","0110010010","0110010010","e0h1l0","-0-00-----","1-","----0-----","----------","0","3","1","0","0","1","0","0","1","0"
"310","3","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | locked_epoch2(NODE0) | locked_epoch4(NODE0)","6","-0-0------1-----0---0-----------","5","25","F","7","0110010010","0110010010","e0h1l0","-0-0------","1-","----0---0-","----------","0","2","1","0","0","2","0","0","1","0"
"311","3","forall NODE1,NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","8","-0------0-1-----0-0-------------","6","23","F","36","0110010020","0110010020","e0h1l0","-0------0-","1-","----0-0---","----------","0","2","1","0","0","2","0","0","2","0"
"312","3","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch4(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE0)","6","-0--0-----1-----0-0-------------","5","25","F","7","0110010010","0110010010","e0h1l0","-0--0-----","1-","----0-0---","----------","0","2","1","0","0","2","0","0","1","0"
"313","3","forall NODE1,NODE0. ~held(NODE0) | ep_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","-0--------1-----0-00------------","6","23","F","36","0110010020","0110010020","e0h1l0","-0--------","1-","----0-00--","----------","0","1","1","0","0","3","0","0","2","0"
"314","3","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0)","6","-0--------1-----0-0-0-----------","5","25","F","7","0110010010","0110010010","e0h1l0","-0--------","1-","----0-0-0-","----------","0","1","1","0","0","3","0","0","1","0"
"315","2","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | NODE0 = NODE1","8","-----00---------1-1-1-----------","6","26","F","16","0100100020","0100100020","e0l1","-----00---","--","----1-1-1-","----------","0","2","0","0","3","0","0","0","2","0"
"316","3","forall NODE1,NODE0,NODE2. ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ~transfer_epoch4(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","12","-----00---------1-1-----------1-","9","56","F","6","0100101030","0100101030","e0l1t1","-----00---","--","----1-1---","--------1-","0","2","0","0","2","0","1","0","3","0"
"317","2","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | NODE0 = NODE1","8","---0-00---------1-1-------------","6","26","F","16","0100100020","0100100020","e0l1","---0-00---","--","----1-1---","----------","0","3","0","0","2","0","0","0","2","0"
"318","2","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | NODE0 = NODE1","8","-----00--0------1-1-------------","6","26","F","16","0100100020","0100100020","e0l1","-----00--0","--","----1-1---","----------","0","3","0","0","2","0","0","0","2","0"
"319","3","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | NODE0 = NODE1","8","-----00----0----1-1-------------","6","57","F","5","0101100020","0101100020","e0h0l1","-----00---","-0","----1-1---","----------","0","2","0","1","2","0","0","0","2","0"
"320","3","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","8","-----00---------1-1--0----------","6","51","F","27","0100110020","0100110020","e0l1l0","-----00---","--","----1-1--0","----------","0","2","0","0","2","1","0","0","2","0"
"321","2","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | NODE0 = NODE1","8","-----00-0-------1---1-----------","6","26","F","16","0100100020","0100100020","e0l1","-----00-0-","--","----1---1-","----------","0","3","0","0","2","0","0","0","2","0"
"322","3","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","8","-----00---------1--01-----------","6","51","F","27","0100110020","0100110020","e0l1l0","-----00---","--","----1--01-","----------","0","2","0","0","2","1","0","0","2","0"
"323","3","forall NODE1,NODE0,NODE2. ~locked_epoch2(NODE0) | ~transfer_epoch4(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | ep_epoch2(NODE0) | ((NODE0 ~= NODE1 | NODE0 = NODE2) & (NODE1 ~= NODE2 | NODE0 = NODE1))","12","--0--00---------1-------------1-","9","56","F","6","0100101030","0100101030","e0l1t1","--0--00---","--","----1-----","--------1-","0","3","0","0","1","0","1","0","3","0"
"324","3","forall NODE1,NODE0,NODE2. ~locked_epoch2(NODE0) | ~transfer_epoch4(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | ep_epoch3(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","12","-----00-0-------1-------------1-","9","56","F","6","0100101030","0100101030","e0l1t1","-----00-0-","--","----1-----","--------1-","0","3","0","0","1","0","1","0","3","0"
"325","4","forall NODE1,NODE0,NODE2. ~locked_epoch2(NODE0) | ~transfer_epoch4(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | locked_epoch3(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","12","-----00---------1--0----------1-","9","74","F","3","0100111030","0100111030","e0l1l0t1","-----00---","--","----1--0--","--------1-","0","2","0","0","1","1","1","0","3","0"
"326","3","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","---0-00---------1--0------------","6","51","F","27","0100110020","0100110020","e0l1l0","---0-00---","--","----1--0--","----------","0","3","0","0","1","1","0","0","2","0"
"327","2","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | NODE0 = NODE1","8","-----00-00------1---------------","6","26","F","16","0100100020","0100100020","e0l1","-----00-00","--","----1-----","----------","0","4","0","0","1","0","0","0","2","0"
"328","3","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | held(NODE1) | NODE0 = NODE1","8","-----00-0--0----1---------------","6","57","F","5","0101100020","0101100020","e0h0l1","-----00-0-","-0","----1-----","----------","0","3","0","1","1","0","0","0","2","0"
"329","3","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","8","-----00-0-------1----0----------","6","51","F","27","0100110020","0100110020","e0l1l0","-----00-0-","--","----1----0","----------","0","3","0","0","1","1","0","0","2","0"
"330","3","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","8","-----00--0------1--0------------","6","51","F","27","0100110020","0100110020","e0l1l0","-----00--0","--","----1--0--","----------","0","3","0","0","1","1","0","0","2","0"
"331","4","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","8","-----00----0----1--0------------","6","75","F","3","0101110020","0101110020","e0h0l1l0","-----00---","-0","----1--0--","----------","0","2","0","1","1","1","0","0","2","0"
"332","3","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","-----00---------1-00------------","6","51","F","27","0100110020","0100110020","e0l1l0","-----00---","--","----1-00--","----------","0","2","0","0","1","2","0","0","2","0"
"333","3","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","8","-----00---------1--0-0----------","6","51","F","27","0100110020","0100110020","e0l1l0","-----00---","--","----1--0-0","----------","0","2","0","0","1","2","0","0","2","0"
"334","2","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | NODE0 = NODE1","8","-----000----------1-1-----------","6","26","F","16","0100100020","0100100020","e0l1","-----000--","--","------1-1-","----------","0","3","0","0","2","0","0","0","2","0"
"335","3","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","8","-----00----------01-1-----------","6","51","F","27","0100110020","0100110020","e0l1l0","-----00---","--","-----01-1-","----------","0","2","0","0","2","1","0","0","2","0"
"336","3","forall NODE1,NODE0,NODE2. ~locked_epoch3(NODE0) | ~transfer_epoch4(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | ep_epoch2(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","12","-----000----------1-----------1-","9","56","F","6","0100101030","0100101030","e0l1t1","-----000--","--","------1---","--------1-","0","3","0","0","1","0","1","0","3","0"
"337","4","forall NODE1,NODE0,NODE2. ~locked_epoch3(NODE0) | ~transfer_epoch4(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | locked_epoch2(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","12","-----00----------01-----------1-","9","74","F","3","0100111030","0100111030","e0l1l0t1","-----00---","--","-----01---","--------1-","0","2","0","0","1","1","1","0","3","0"
"338","2","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | NODE0 = NODE1","8","---0-000----------1-------------","6","26","F","16","0100100020","0100100020","e0l1","---0-000--","--","------1---","----------","0","4","0","0","1","0","0","0","2","0"
"339","2","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | NODE0 = NODE1","8","-----000-0--------1-------------","6","26","F","16","0100100020","0100100020","e0l1","-----000-0","--","------1---","----------","0","4","0","0","1","0","0","0","2","0"
"340","3","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | held(NODE1) | NODE0 = NODE1","8","-----000---0------1-------------","6","57","F","5","0101100020","0101100020","e0h0l1","-----000--","-0","------1---","----------","0","3","0","1","1","0","0","0","2","0"
